split,eval_text,nearest_train_text,cosine_similarity
test,"UNDER NO CIRCUMSTANCES AND UNDER NO LEGAL THEORY (INCLUDING, WITHOUT LIMITATION, TORT, CONTRACT, STRICT LIABILITY, OR OTHERWISE) SHALL ANY OF THE SOLOLEARN PARTIES BE LIABLE TO YOU OR TO ANY OTHER PERSON FOR (A) ANY INDIRECT, SPECIAL, INCIDENTAL, PUNITIVE OR CONSEQUENTIAL DAMAGES OF ANY KIND, INCLUDING DAMAGES FOR LOST PROFITS, BUSINESS INTERRUPTION, LOSS OF DATA, LOSS OF GOODWILL, WORK STOPPAGE, ACCURACY OF RESULTS, OR COMPUTER FAILURE OR MALFUNCTION, (B) ANY AMOUNT, IN THE AGGREGATE, IN EXCESS OF ONE-HUNDRED ($100) DOLLARS, OR (C) ANY MATTER BEYOND OUR REASONABLE CONTROL.","TO THE FULLEST EXTENT ALLOWED BY APPLICABLE LAW, UNDER NO CIRCUMSTANCES AND UNDER NO LEGAL THEORY (INCLUDING, WITHOUT LIMITATION, TORT, CONTRACT, STRICT LIABILITY, OR OTHERWISE) SHALL ANY OF THE GUILDED PARTIES BE LIABLE TO YOU OR TO ANY OTHER PERSON FOR (A) ANY INDIRECT, SPECIAL, INCIDENTAL, PUNITIVE OR CONSEQUENTIAL DAMAGES OF ANY KIND, INCLUDING DAMAGES FOR LOST PROFITS, BUSINESS INTERRUPTION, LOSS OF DATA, LOSS OF GOODWILL, WORK STOPPAGE, ACCURACY OF RESULTS, OR COMPUTER FAILURE OR MALFUNCTION,",0.8035780755714549
test,Pornography or nudity,pornography,0.8035256576146189
validation,"and IP address, your general geographic location,","IP address, geographic location of the device,",0.8032474465917415
validation,"The parties shall use their best efforts to settle any dispute, claim, question, or disagreement arising out of or relating to the subject matter of these Terms directly through good-faith negotiations, which shall be a precondition to either party initiating arbitration.
If such negotiations do not resolve the dispute, it shall be finally settled by binding arbitration in Washington, DC, District of Columbia.","The parties shall use their best efforts to settle any dispute, claim, question, or disagreement directly through good-faith negotiations, which shall be a precondition to either party initiating a lawsuit or arbitration.",0.802219476776698
test,"What rights you have over your data
<p>If you have an account on this site, or have left comments, you can request to receive an exported file of the personal data we hold about you, including any data you have provided to us.
You can also request that we erase any personal data we hold about you.
This does not include any data we are obliged to keep for administrative, legal, or security purposes.</p>","<p>If you have an account on this site, or have left comments, you can request to receive an exported file of the personal data we hold about you, including any data you have provided to us.",0.8020842095794779
validation,"Retention period <p>Moodle Pty Ltd will processes different forms of personal data for as long as is necessary and proportionate for the purpose for which it has been supplied and will store the personal data for the shortest amount of time possible, taking into account legal and service requirements.","Retention period and your GDPR rights
<p>We will process different forms of personal data for as long as it is necessary and proportionate for the purpose for which it has been supplied and we will store the personal data for the shortest amount of time possible, taking into account legal and service requirements.
For further details on the retention period for any particular type of data, please contact us.",0.8019043639273029
validation,You are free to stop using the Services any time.,You can stop using our Services at any time.,0.8013023811712732
test,"pornographic, obscene","obscene, pornographic",0.8012826432627075
validation,How We Use and Share Information,HOW WE USE AND SHARE INFORMATION <b>,0.8012015859732048
test,"O THE EXTENT PERMITTED BY LAW, WE ALSO DISCLAIM ALL WARRANTIES, WHETHER EXPRESS OR IMPLIED, INCLUDING THE IMPLIED WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE","TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, Wickr, AND ITS SUPPLIERS AND PARTNERS, DISCLAIM ALL WARRANTIES, EXPRESS OR IMPLIED, INCLUDING, BUT NOT LIMITED TO, IMPLIED WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE",0.8010583123849283
validation,"You agree to defend, indemnify and hold harmless the Site, its affiliates and licensors and their respective officers, directors, employees, contractors, agents, and licensors from and against any claims, liabilities, damages, judgments, awards, losses, costs, expenses or fees (including reasonable attorneys' fees) resulting from your violation of these Terms and Conditions or your use of the Site, including, without limitation, any use of the Site's content, services or items purchased through the Site.","<p>You shall indemnify and hold harmless From Zero, its affiliates and licensors and their respective officers, directors, employees, contractors, agents, licensors, and suppliers from and against any claims, liabilities, damages, judgments, awards, losses, costs, expenses or fees (including reasonable attorneys’ fees) resulting from your or your end users’ violation of these Terms of Use or your or your end users’ use of Site.",0.8009153520983433
